"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flowered.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","flowered.mm","bud.mm","fruit.mm","a.flower.mm","infl.mm"
"OS110014",1276.307,10,1571.137,0,833.127,679.879,"40.21500 -82.88000 Delaware Co., Ohio, roadside along old 3C highway (St. Rt. 24) nw corner Sec.1 Genoa Twp, 1mi SW of Galena","28/07/1973",40.215,-92.88,209,1973,204.0726426508,113.922028006,2412.5703696135,1276.1378592969,11.6626323489,27.2421223977,-0.3798187919,-0.9075666244,20,6.52763794290872,5.32692369469101,12.3100241556303,0,24.16458579323,65.2763794290872,53.2692369469101,123.100241556303,0,241.6458579323
"0036859MOR",1220.002,10,2240.387,0,426.709,320.404,"Illinois, Cook, 3/4 mi N of Archer Ave on Willow Spring Rd.","03/08/1973",41.739556,-87.877708,215,1973,177.6353520615,107.4849974757,2142.9204619277,1175.5058684649,12.0517543698,29.2899108664,-0.3218058441,-0.6885682484,20,3.49760902031308,2.626257989741,18.363797764266,0,24.48766477432,34.9760902031308,26.26257989741,183.63797764266,0,244.8766477432
"OSU_59275",1236,10,0,0,1236.351,1029.556,"Lane Country, Willamette River off Franklin Boulevard, Eugene, Oregon","0019-07-19",45.091604,-123.046535,200,1974,211.2655803071,107.1305935016,1646.2601438403,669.00995648,7.5720069886,20.5760159369,0.1552620061,-0.8933730381,20,10.0028398058252,8.32974110032362,0,0,18.3325809061489,100.028398058252,83.2974110032362,0,0,183.325809061489
"2012529",624.001,5,1559.625,0,0,0,"",NA,47.575193,-116.412674,262,1974,139.7412749622,125.0111954323,1122.4725515518,1046.0977639949,8.0668372146,20.0135173816,-0.0215664817,-0.7095251398,20,0,0,12.4969751651039,0,12.4969751651039,0,0,124.969751651039,0,124.969751651039
"MU-V-000046008",1162.621,10,3751.453,0,972.678,962.537,"Winnebago Co., Wisconsin, Winchester Twp, Rat River near bridge on Co Hw. W","06/08/1974",44.216081,-88.695092,218,1974,194.2868273108,97.0179668228,1595.7527114672,979.6907800542,8.6042516393,29.0599728307,0.0467778511,-0.9243939894,20,8.36625177078343,8.27902644111882,32.2672048758796,0,48.9124830877818,83.6625177078343,82.7902644111882,322.672048758796,0,489.124830877818
"RMBC_141704",1252.002,10,1764.564,0,239.176,748.408,"McGinnis Lake, Peterborough County, Ontario","0014-08-19",44.607305,-78.040194,226,1974,124.6609889152,89.4743070732,1124.0376980484,842.6088561282,8.7052835799,13.0821298909,-0.2461044839,-0.3531222668,20,1.91034838602494,5.97769013148541,14.0939391470621,0,21.9819776645724,19.1034838602494,59.7769013148541,140.939391470621,0,219.819776645724
"0036839MOR",1218.007,10,511.374,0,788.991,1062.341,"Wisconsin, Kenosha, On W side of US 45, 1/3 mile N of county road JS. In a ditch along roadside.","22/08/1974",42.527016,-88.047443,234,1974,154.201416296,116.6001168987,1431.7795656139,1217.146171698,8.9891333679,26.6360745968,-0.1061872713,-0.7217220503,20,6.47772139240579,8.72196136803811,4.19844877738798,0,19.3981315378319,64.7772139240579,87.2196136803811,41.9844877738798,0,193.981315378319
"0036838MOR",1222,10,1061.09,0,562.884,765.122,"Wisconsin, Kenosha, On W side of US 45, 1/3 mile N of county road JS. In a ditch along roadside.","22/08/1974",42.527016,-88.047443,234,1974,154.201416296,116.6001168987,1431.7795656139,1217.146171698,8.9891333679,26.6360745968,-0.1061872713,-0.7217220503,20,4.60625204582651,6.26122749590835,8.68322422258592,0,19.5507037643208,46.0625204582651,62.6122749590835,86.8322422258592,0,195.507037643208
"v0047834WIS",1178.027,10,3073.573,0,0,0,"Milwaukee Co., Wisconsin, River Hills, 40-50yds upstream from Green Tree Rd bridge, Milwaukee River","09/09/1974",43.144123,-87.926533,252,1974,169.3631703639,125.2275839635,1510.883560502,1287.2990082004,9.1046770615,24.9983564155,0.0330857426,-0.5513496202,20,0,0,26.090853605223,0,26.090853605223,0,0,260.90853605223,0,260.90853605223
"v0047790WIS",1173.096,10,0,0,963.906,1253.158,"muddy flats along Bark River, T5N R15E SEct14, see map","05/08/1974",42.909706,-88.805104,217,1974,190.490777024,103.1198336608,1726.1409425117,1067.1456718722,9.1251728536,27.2861688925,-0.050585524,-0.7675340696,20,8.21676998301929,10.6824846389383,0,0,18.8992546219576,82.1676998301929,106.824846389383,0,0,188.992546219576
"v0305259WIS",894.009,10,456.743,0,515.943,472.608,"41.29751 -82.50902","10/07/1974",41.29751,-82.50902,191,1974,178.1369237817,58.4803239652,1760.527629856,689.3828750322,9.1742165276,25.7700771412,-0.2310020595,-0.7805592409,20,5.77111639815707,5.28638973433153,5.10893067072032,0,16.1664368032089,57.7111639815707,52.8638973433153,51.0893067072032,0,161.664368032089
"v0047785WIS",1178.061,10,0,0,0,496.935,"Jefferson CO., Wisconsin, Rome Pond (T6N R16E, S16) 1mi NE Rome","30/06/1974",42.989786,-88.617778,181,1974,173.8686479062,66.5151990047,1595.8575816916,522.7637836588,9.2593426811,26.5141733239,-0.0682967092,-0.7719648351,20,0,4.21824506540833,0,0,4.21824506540833,0,42.1824506540833,0,0,42.1824506540833
"919028559",610.05,5,0,0,1161.69,943.21,"","0030-06-19",43.14,-72.45,181,1974,137.9732331949,52.6559665976,1311.6858897316,390.8541409195,9.5186027524,16.2184480095,-0.3133674864,-0.368445348,20,9.52126874846324,7.73059585279895,0,0,17.2518646012622,95.2126874846324,77.3059585279895,0,0,172.518646012622
"v0047777WIS",1179.061,10,1485.216,0,702.507,680.26,"boat landing N of Prairie du Chi _ T9N R6W Sec2, Crawford County, Wisconsin","31/07/1974",43.095909,-91.149842,212,1974,166.3582798569,98.4351688139,1582.9137917499,1016.9563349393,9.5655291653,25.9126706248,-0.0917165267,-0.6900955579,20,5.95819045833931,5.76950641230606,12.5966001759027,0,24.3242970465481,59.5819045833931,57.6950641230606,125.966001759027,0,243.242970465481
"OS116031",1272.19,10,2311.1,0,0,0,"39.98972 -82.98611, Franklin Co., Cloumbus, Olentangy River near intersection of ST Rte 315 and W North Broadway","04/08/1974",39.98972,-82.98611,216,1974,194.3980783138,106.4367537622,1922.9526834556,1150.8851999324,9.792077567,24.450614836,-0.3920690925,-0.7981600692,20,0,0,18.1663116358406,0,18.1663116358406,0,0,181.663116358406,0,181.663116358406
"2058487",1892.004,10,3331.779,0,0,0,"Ada County, Idaho, Curtis Park Boise","0014-09-19",43.694956,-116.681311,257,1974,174.2146036731,154.6299251342,1718.4990503607,1662.2689320865,9.8513987597,35.1065449315,-0.0795461023,-1.0861520534,20,0,0,17.6097883513988,0,17.6097883513988,0,0,176.097883513988,0,176.097883513988
"HCHM07008",1002.008,10,1084.953,0,388.046,1111.674,"Allegan Co., Michigan, along Blue Star Highway, T4N R15W Sec.8","05/07/1974",42.731176,-86.105945,186,1974,154.20609401,57.9417205141,1522.8738369114,504.7142204924,9.8987792542,21.0360699572,-0.0941324239,-0.7383619539,20,3.87268365122833,11.0944623196621,10.8277878020934,0,25.7949337729838,38.7268365122833,110.944623196621,108.277878020934,0,257.949337729838
"0036829MOR",1226.002,10,2139.599,0,661.36,880.063,"Illinois, Grundy, South edge of Lorenzo Road .6 mile east of Jugtown Road; in ditch.","28/07/1974",41.344693,-88.320138,209,1974,192.474850438,93.485058618,1959.9238286115,1089.403404603,10.0031717961,30.2886044045,-0.130223991,-0.7605022322,20,5.39444470726801,7.17831618545484,17.4518393934105,0,30.0246002861333,53.9444470726801,71.7831618545484,174.518393934105,0,300.246002861333
"ILL00121747",880.009,10,2745.373,0,0,0,"Hampden Co., Massachusetts, edge of pond along railroad, Palmer","24/08/1974",42.148269,-72.308329,236,1974,143.3328001901,117.1496840713,1611.7873764316,1249.5742764613,10.0810526354,22.2862516342,-0.3086394349,-0.5561290647,20,0,0,31.1971013932812,0,31.1971013932812,0,0,311.971013932812,0,311.971013932812
"941144",628,5,1600.206,0,856.824,163.218,"",NA,43.478767,-116.24203,200,1974,188.6637851559,96.878143709,1923.4568445287,894.9374865772,10.1570716463,31.5645822711,-0.1230341062,-0.9407815454,20,6.82184713375796,1.29950636942675,12.7404936305732,0,20.861847133758,68.2184713375796,12.9950636942675,127.404936305732,0,208.61847133758
"2465690",622,5,0,0,2156,1416.245,"",NA,43.478767,-116.24203,200,1974,188.6637851559,96.878143709,1923.4568445287,894.9374865772,10.1570716463,31.5645822711,-0.1230341062,-0.9407815454,20,17.3311897106109,11.3846061093248,0,0,28.7157958199357,173.311897106109,113.846061093248,0,0,287.157958199357
"941137",626,5,1269.1,0,0,0,"",NA,43.478767,-116.24203,262,1974,188.6637851559,158.878143709,1923.4568445287,1734.4297409022,10.1570716463,31.5645822711,-0.1230341062,-0.9407815454,20,0,0,10.1365814696486,0,10.1365814696486,0,0,101.365814696486,0,101.365814696486
"1145042",1170.027,10,2200.341,0,0,0,"Hennepin Co., Minnesota, small marsh about  1mi W of Wayzata","23/08/1974",44.971694,-93.552114,235,1974,120.0579049405,108.0846901822,1465.2818703976,1246.5178464064,10.6892373967,26.3757661096,-0.0326711797,-0.649846723,20,0,0,18.8058993510406,0,18.8058993510406,0,0,188.058993510406,0,188.058993510406
"CHRB0001066",1144.028,10,537.771,0,426.664,637.396,"39.84905 -75.14422","11/07/1974",39.84905,-75.14422,192,1974,226.3123763436,100.1851741282,2395.607535685,992.8176058268,10.7782131025,29.8108638182,-0.2684290374,-0.9393284819,20,3.72948913837773,5.57150699108763,4.7006804029272,0,14.0016765323926,37.2948913837773,55.7150699108763,47.006804029272,0,140.016765323926
"UWL0000025",901.009,10,1254.27,0,1305.008,300.514,"46.71855 -92.13491","06/06/1975",46.71855,-92.13491,157,1975,139.5826842219,29.0910454343,1163.4096198315,146.1867926301,8.2541112636,20.8128331773,0.4069095081,-0.568751246,20,14.4838508827326,3.33530519672944,13.920726652009,0,31.739882731471,144.838508827326,33.3530519672944,139.20726652009,0,317.398827314711
"UWL0000052",898.005,10,129.12,0,635.346,430.979,"46.72589 -92.15334","24/07/1975",46.72589,-92.15334,205,1975,139.4976412779,77.1241229778,1162.1012468919,611.0898567225,8.2570682779,20.8094699406,0.4105256268,-0.5646519372,20,7.0750831008736,4.79929399056798,1.43785390949939,0,13.312231000941,70.750831008736,47.9929399056798,14.3785390949939,0,133.12231000941
"MICH-V-1313473",1168.027,10,3913.301,0,635.989,194.487,"Simcoe Co., Ontario, Lot 19 conc. XIV, Monahan pt, Sparrow Lake, North Orillia Tp, 4.5mi NW of Washago","25/08/1975",44.803432,-79.378896,237,1975,152.771299845,118.8441563923,1345.0324687216,1165.5181528137,8.7999826456,19.0734771555,-0.094078807,-0.8784617263,20,5.44498543269976,1.66508993370872,33.5035149016247,0,40.6135902680332,54.4498543269976,16.6508993370872,335.035149016247,0,406.135902680332
"RMBC_102554",1256.002,10,1776.7,0,434.42,447.071,"Cite de Sillery","0031-07-19",46.769124,-71.254991,212,1975,141.766030913,83.7641849681,1302.6725987759,841.718329324,9.0926213313,18.7269781714,0.1258197909,-0.6547023606,20,3.45875245421584,3.55947681611972,14.1456781119775,0,21.1639073823131,34.5875245421584,35.5947681611972,141.456781119775,0,211.639073823131
"931068139",432,5,0,0,1298.72,619.29,"","0003-08-19",44.37,-76.18,215,1975,185.3100248467,97.0759876044,1683.3753674212,1042.1742457475,9.1096538086,21.3588060099,-0.0519585412,-0.9089645845,20,15.0314814814815,7.16770833333333,0,0,22.1991898148148,150.314814814815,71.6770833333333,0,0,221.991898148148
"MSC0147221",1176.138,10,385.798,0,875.416,1060.106,"Newaygo Co., Mich, sore of Pickerel Lake","31/07/1975",43.454133,-85.812138,212,1975,183.9252405004,91.5174413231,1659.1903785326,974.9812820681,9.1316354744,23.5433320311,-0.081577051,-1.0765203402,20,7.44314017572768,9.01344910206115,3.28021031545618,0,19.736799593245,74.4314017572768,90.1344910206115,32.8021031545618,0,197.36799593245
"UWM0012404",614.002,10,1938.269,0,0,0,"Sheboygan Co., Wisconsin, junction County Trunk V and Beach Park Lane, T14N R23E sec 14 SW 1/4","28/09/1975",43.673091,-87.717865,271,1975,178.8690483779,145.367283036,1667.7115794942,1510.6819997711,9.181761207,22.5928648842,-0.0680660437,-0.9675621852,20,0,0,31.5677961961036,0,31.5677961961036,0,0,315.677961961036,0,315.677961961036
"931070171",433,5,700.53,0,370.41,350.8,"","0018-08-19",42.64,-81.86,230,1975,196.7332906158,111.4790241765,1829.818917997,1323.7979913671,9.3016377004,24.0554186123,-0.1259543658,-0.9129266734,20,4.27725173210162,4.05080831408776,8.08926096997691,0,16.4173210161663,42.7725173210162,40.5080831408776,80.8926096997691,0,164.173210161663
"K31234100529971",1371.16,10,2225.508,330.92,358.741,0,"Pine Valley Canpground, near Toronto, Hwy. 7., Ontario","21/08/1975",43.31979,-80.11146,233,1975,173.2790587467,112.4347173843,1597.7911694714,1246.4528888347,9.3458954808,21.0423906832,-0.0622577184,-0.8596934094,20,2.61633215671402,0,16.2308410397036,2.4134309635637,21.2606041599813,26.1633215671402,0,162.308410397036,24.134309635637,212.606041599813
"K31234100529963",1375.295,10,5382.788,0,757.06,0,"Hwy 7 - 1.5 miles W jct. Mississippi Rd., Toronto, ON","21/08/1975",43.31979,-80.11146,233,1975,173.2790587467,112.4347173843,1597.7911694714,1246.4528888347,9.3458954808,21.0423906832,-0.0622577184,-0.8596934094,20,5.50470989860357,0,39.1391519637605,0,44.6438618623641,55.0470989860357,0,391.391519637605,0,446.438618623641
"ILLS00071264",1166.027,10,2821.729,0,713.847,707.074,"Swale, east of Zion, Lake County, Illinois, section 23, T46N R12E","31/07/1975",42.446524,-87.807441,212,1975,183.4407650404,81.4726612705,1715.2714973136,867.9763945093,9.3717543772,22.4682607228,-0.1348910041,-0.9410411744,20,6.12204520135469,6.0639590678432,24.199516820794,0,36.3855210899919,61.2204520135469,60.639590678432,241.99516820794,0,363.855210899919
"MU-V-000046007",1164.496,10,954.927,0,775.05,635.171,"Winnebago Co., Wisconsin, Winchester Twp, floor of Winchester quarry","24/06/1975",44.189611,-88.65743,175,1975,180.3964967929,56.5948813528,1718.855698063,516.7296208571,9.446779508,27.2067612647,-0.0251589695,-1.1024050683,20,6.65566906198046,5.45447129058408,8.20034590071585,0,20.3104862532804,66.5566906198046,54.5447129058408,82.0034590071585,0,203.104862532804
"931070197",433,5,326.71,0,342.76,444.46,"","0001-08-19",42.4,-82.28,213,1975,196.1209275104,94.8501045752,1867.1941617506,1076.792778715,9.4516825828,22.7970110238,-0.1774006719,-0.9655016823,20,3.95796766743649,5.13233256351039,3.77263279445727,0,12.8629330254042,39.5796766743649,51.3233256351039,37.7263279445727,0,128.629330254042
"HCHM07006",1004.008,10,811.977,0,0,0,"Ottawa Co., michigan, Pine Creek marsh, T5N R16W sec 24","16/09/1975",42.797522,-86.049356,259,1975,189.820029295,137.2301238715,1792.1625474263,1552.2013663704,9.4584685463,24.9714684416,-0.1818670778,-0.951959936,20,0,0,8.08735587764241,0,8.08735587764241,0,0,80.8735587764241,0,80.8735587764241
"HCHM07015",1000,10,1252.772,0,0,493.889,"Ottowa Co., Michigan, north of 16th St. Cemetery","08/07/1975",42.783729,-86.089188,189,1975,189.855968877,66.0626542806,1800.720250821,721.5230056228,9.5003434793,24.939142718,-0.1866111158,-0.9441072779,20,0,4.93889,12.52772,0,17.46661,0,49.3889,125.2772,0,174.6661
"931066547",432.02,5,1203.43,0,633.34,174.29,"","0007-09-19",44,-77.45,250,1975,176.1985814375,130.8252507691,1593.5742415429,1403.9222151409,9.8525306733,19.7702639481,-0.0029006615,-0.9054715502,20,7.3299847229295,2.01715198370446,13.9279431507801,0,23.275079857414,73.299847229295,20.1715198370446,139.279431507801,0,232.75079857414
"UWL0000012",903.002,10,1656.989,0,484.539,176.633,"43.55250 -88.59105","06/09/1975",43.5525,-88.59105,249,1975,194.5550428692,131.3158600273,1837.8607829218,1563.8750549613,9.8526777417,27.9945716561,-0.1125769059,-1.0764716299,20,5.36586851413397,1.95606432765376,18.3497821710251,0,25.6717150128128,53.6586851413397,19.5606432765376,183.497821710251,0,256.717150128128
"OS432089",1270.191,10,2959.969,0,2139.806,0,"40.38028 -82.50472 Knox Co., Landfill, Twp Rt 127 jct with TWp Rt 128, Ohio","03/07/1975",40.38028,-82.50472,184,1975,189.0837981874,65.757431416,1880.9611247987,694.3659078573,9.9578474232,25.3402550137,-0.2656685769,-0.9638089233,20,16.846332559434,0,23.3033378444659,0,40.1496704038999,168.46332559434,0,233.033378444659,0,401.496704038999
"0036840MOR",1226,10,691.774,0,339.492,728.233,"Illinois, Kendall, Northwest of Yorkville, on north side of US 34 on west (right) bank of Blackberry Creek.","13/07/1975",41.66416,-88.455537,194,1975,200.2794348222,80.0276078035,2055.2651597559,901.265344531,10.301287588,28.4285968995,-0.1995430346,-1.0463081174,20,2.76910277324633,5.93991027732463,5.64252854812398,0,14.3515415986949,27.6910277324633,59.3991027732463,56.4252854812398,0,143.515415986949
"MUHW034950",1376.071,10,0,0,1825.952,840.25,"along Hwy 61 near Redwing, Minnesota","24/06/1975",44.565239,-92.504991,175,1975,159.9076029108,54.5642275234,1680.0920683519,490.5735852849,10.5200133217,26.5451215694,-0.1048012767,-0.9709717422,20,13.269315318759,6.10615295286362,0,0,19.3754682716226,132.69315318759,61.0615295286362,0,0,193.754682716226
"0036849MOR",1224.002,10,2380.027,0,0,0,"Indiana, Porter, SE corner of US 12 and County Line Road near Ogden Dunes.","13/09/1975",41.644719,-87.064294,256,1975,196.9423507397,141.3889113337,2103.1521742536,1780.9569609831,10.7100640237,28.0888532141,-0.2630109296,-1.0299902547,20,0,0,19.4446332604032,0,19.4446332604032,0,0,194.446332604032,0,194.446332604032
"LSU00097359",1002.018,10,607.033,0,719.98,767.013,"Worth Co., IA, along Shellrock River 5mi E of Grafton on Hwy A39","12/08/1975",43.333191,-92.910213,224,1975,175.5653494135,106.0940160623,1875.6002399311,1304.7919123816,10.8752747354,29.624069953,-0.1864924796,-1.0890341435,20,7.1853000644699,7.65468285000868,6.05810474462535,0,20.8980876591039,71.853000644699,76.5468285000868,60.5810474462535,0,208.980876591039
"0036841MOR",1216.002,10,1024.043,0,1181.236,1266.334,"Indiana, Lake, In Hammond northeast of the north end of Parrish Street, south of Penn Central RR. In swale.","28/06/1975",41.601787,-87.45231,179,1975,200.566123363,65.5292451162,2205.3099623636,694.6826771193,11.0480411544,29.0038677196,-0.1967910738,-1.0323387379,20,9.71409586497391,10.4139137929049,8.42139239902566,0,28.5494020569045,97.1409586497391,104.139137929049,84.2139239902566,0,285.494020569045
"0036860MOR",1226.002,10,596.755,0,978.726,1005.589,"Michigan, Berrien, At New Buffalo, on east side of Whittaker Street ca. 80' south of Jefferson Street; in ditch.","30/07/1975",41.787075,-86.737164,211,1975,195.5744655505,94.7214743919,2173.3843133907,1125.28975733,11.0797276537,25.7089614189,-0.2881059077,-1.0184451549,20,7.98307017443691,8.20218074685033,4.86748798125941,0,21.0527389025467,79.8307017443691,82.0218074685033,48.6748798125941,0,210.527389025467
"CHRB0001097",1142.086,10,659.193,0,0,0,"39.954634 -75.103978","11/09/1975",39.954634,-75.103978,254,1975,208.2392572869,146.2594840654,2509.691784581,1990.5487503289,11.9671349287,23.8863363738,-0.2918930093,-0.5691509847,20,0,0,5.77183329451547,0,5.77183329451547,0,0,57.7183329451547,0,57.7183329451547
"CHRB0001056",1152,10,3761.113,0,0,0,"39.94511 -75.10382","11/09/1975",39.94511,-75.10382,254,1975,208.3096916485,146.1035878327,2512.4856773136,1991.9153969954,11.9971333416,23.8436831319,-0.292808435,-0.5707022508,20,0,0,32.6485503472222,0,32.6485503472222,0,0,326.485503472222,0,326.485503472222
